Author,Rating,Title,Date,Body
"Seetal Kumar, Fazilka",1.0 out of 5 stars,1.0•Not recommended at all,Reviewed in India on · 6 months ago,Battery Backup very short
"Aryan Kumar, Changsari",1.0 out of 5 stars,1.0•Did not meet expectations,Reviewed in India on · 6 months ago,Worst product...never suggested...less than one hour of backup
"Chinu, Central Division",5.0 out of 5 stars,5.0•Super!,Reviewed in India on · 6 months ago,very good
"Balakrishnan KA, Shoranur",4.0 out of 5 stars,4.0•Good choice,Reviewed in India on · 6 months ago,Good
"Flipkart Customer, Thrissur",5.0 out of 5 stars,5.0•Best in the market!,Reviewed in India on · 6 months ago,Super
"Mithlesh  Raj, Chanpatia",4.0 out of 5 stars,4.0•Value-for-money,Reviewed in India on · 6 months ago,Awesome
"Mukesh Kumar pandit, Siwan District",5.0 out of 5 stars,5.0•Terrific,Reviewed in India on · 6 months ago,Nice
"Flipkart Customer, Aurangabad",5.0 out of 5 stars,5.0•Just wow!,Reviewed in India on · 6 months ago,"Both torch and lamp light is good,simply go for it without any hesitation"
"Sanjay K R, Jamshedpur",3.0 out of 5 stars,3.0•Fair,Reviewed in India on · 6 months ago,Just okay okay
"RAMKRISHNA BAL, Kolkata",5.0 out of 5 stars,5.0•Classy product,Reviewed in India on · 7 months ago,Excellent product!  Like it!
"Asraf Ali, Saran Division",5.0 out of 5 stars,5.0•Simply awesome,Reviewed in India on · 7 months ago,Thanks flipkart
"surada Dhanaraju, Visakhapatnam District",3.0 out of 5 stars,3.0•Nice,Reviewed in India on · 7 months ago,Super
"A KUMAR KUMAR, Chennai",5.0 out of 5 stars,5.0•Best in the market!,Reviewed in India on · 7 months ago,Good
"Mohammed  Khalid, Nandivaram Guduvancheri",5.0 out of 5 stars,5.0•Brilliant,Reviewed in India on · 7 months ago,Good products value for money.
"jayakumar Korlana, Visakhapatnam",5.0 out of 5 stars,5.0•Worth every penny,Reviewed in India on · 7 months ago,Nice product value for money good build colity light also toooo good
"Sallu arhaan, Hyderabad",5.0 out of 5 stars,5.0•Classy product,Reviewed in India on · 7 months ago,Nice
"Gopal Dubey, Ghaziabad",1.0 out of 5 stars,1.0•Horrible,Reviewed in India on · 7 months ago,Poor quality
"shireesha k, Thanjavur",5.0 out of 5 stars,5.0•Highly recommended,Reviewed in India on · 7 months ago,Good quality
"Bala Sr, Chennai",5.0 out of 5 stars,5.0•Perfect product!,Reviewed in India on · 7 months ago,Very nice value for money thanks for flipkart
"MOHD AHAAN  ASIM, Bangalore Division",5.0 out of 5 stars,5.0•Excellent,Reviewed in India on · 7 months ago,Good product
"Shishir tiwari, Faizabad",3.0 out of 5 stars,3.0•Good,Reviewed in India on · 7 months ago,Works good but glass wobble
"BINOD  PATRA, Jajpur",5.0 out of 5 stars,5.0•Wonderful,Reviewed in India on · 7 months ago,Good
"Vicky Kushwaha, Hazaribagh",4.0 out of 5 stars,4.0•Really Nice,Reviewed in India on · 7 months ago,Product is ok but big size
"Flipkart Customer, Bobbili",5.0 out of 5 stars,5.0•Simply awesome,Reviewed in India on · 7 months ago,Good and useful for all middle class people. Useful for outgoing formers in the early morning when they go to fields lonly. Useful for daily powercuts. Light weight product
"Flipkart Customer, Chapakhowa Town",1.0 out of 5 stars,1.0•Don't waste your money,Reviewed in India on · 7 months ago,It last hardly half an hour
"Shashigouda ., Belgaum District",3.0 out of 5 stars,3.0•Nice,Reviewed in India on · 7 months ago,Ok ok product.. long battery
"Rahul  Kumar, Bhojpur District",5.0 out of 5 stars,5.0•Highly recommended,Reviewed in India on · 7 months ago,Good wor
"Jithin  M, Kozhikode",5.0 out of 5 stars,5.0•Highly recommended,Reviewed in India on · 7 months ago,Perfect for this price range. Best for household use.
"Flipkart Customer, Kendujhar District",4.0 out of 5 stars,4.0•Worth the money,Reviewed in India on · 7 months ago,Good
"Mohammad Afjal ali, Janpur",5.0 out of 5 stars,5.0•Worth every penny,"Reviewed in India on , Janpur",Good 👍
"MANI Kr, Chennai",2.0 out of 5 stars,2.0•Expected a better product,Reviewed in India on · 7 months ago,Battery backup is very worst.
"Niyaz Ali, Bhagalpur",2.0 out of 5 stars,2.0•Slightly disappointed,Reviewed in India on · 7 months ago,Battery backup is not good
"Flipkart Customer, Tirunelveli",5.0 out of 5 stars,5.0•Worth every penny,Reviewed in India on · 7 months ago,It's worth the money .the quality of the flash is stunning.love you flipkart for the fabulous product.
"Dietho Visezo, Dimapur District",3.0 out of 5 stars,3.0•Good,Reviewed in India on · 7 months ago,Very light weight but good
"Nagaraju  Vallala, Siddipet",5.0 out of 5 stars,5.0•Super!,Reviewed in India on · 7 months ago,Super
"Harisankar Acharya, Bhubaneswar",5.0 out of 5 stars,5.0•Worth every penny,Reviewed in India on · 7 months ago,Good Product
"Sanu Ghusi, Jharsuguda",1.0 out of 5 stars,1.0•Absolute rubbish!,Reviewed in India on · 7 months ago,bad touch
"Anila Agnan, Kollam",4.0 out of 5 stars,4.0•Very Good,Reviewed in India on · 7 months ago,"Superb,2 in 1  torch and emergency,like it"
"Santosh Kumar, Central Division",4.0 out of 5 stars,4.0•Worth the money,Reviewed in India on · 7 months ago,Nice prod
"Milan  Mandal, Deoghar District",3.0 out of 5 stars,3.0•Just okay,Reviewed in India on · 7 months ago,Lantern battery backup only 1 hour 5 min .fully charged.. So I am not happy..
"Flipkart Customer, Ernakulam",4.0 out of 5 stars,4.0•Wonderful,Reviewed in India on · 7 months ago,Super
"Uma Samanta, Bhatpara",4.0 out of 5 stars,4.0•Nice product,Reviewed in India on · 7 months ago,Good
"ROHITH KHAN, Madurai",5.0 out of 5 stars,5.0•Best in the market!,Reviewed in India on · 7 months ago,The colour is awesome. I'm in love with everready brand
"DEV KUMAR  GOYAL, Kharibari",2.0 out of 5 stars,2.0•Expected a better product,Reviewed in India on · 7 months ago,Not working
"Flipkart Customer, Begusarai",5.0 out of 5 stars,5.0•Terrific,Reviewed in India on · 7 months ago,Ok
"Bivas  Das, Basirhat",5.0 out of 5 stars,5.0•Fabulous!,Reviewed in India on · 7 months ago,Good
"Anadi Ghorai, Purba Medinipur District",4.0 out of 5 stars,4.0•Good quality product,Reviewed in India on · 7 months ago,Good product
"milly Kumari Gupta, Patna",5.0 out of 5 stars,5.0•Fabulous!,Reviewed in India on · 7 months ago,Nice colour and light brightness is good but warm soon after lighting
"Namita Kumari, Baruni",4.0 out of 5 stars,4.0•Pretty good,Reviewed in India on · 7 months ago,It's good
"Flipkart Customer, Pudukkottai",5.0 out of 5 stars,5.0•Classy product,Reviewed in India on · 7 months ago,Super
"MD Imtiyaj Ahmed, Samastipur District",3.0 out of 5 stars,3.0•Good,Reviewed in India on · 7 months ago,Poor quality
"THAKUR RAJAN, Darbhanga",5.0 out of 5 stars,5.0•Must buy!,Reviewed in India on · 7 months ago,Very nice
"Manoj Kumar Sabar, Rayagada Rayagada District",5.0 out of 5 stars,5.0•Best in the market!,Reviewed in India on · 7 months ago,Good product.. light weight easy to carry.
"Flipkart Customer, Siliguri",5.0 out of 5 stars,5.0•Great product,Reviewed in India on · 7 months ago,Nice
"Ganesh Gowd K, Hyderabad",5.0 out of 5 stars,5.0•Terrific,Reviewed in India on · 7 months ago,"Value for money.,"
"Flipkart Customer, Jajapur District",4.0 out of 5 stars,4.0•Worth the money,Reviewed in India on · 7 months ago,I।ove it very good product
"Ashish Kumar, Saharsa",5.0 out of 5 stars,5.0•Terrific,Reviewed in India on · 7 months ago,According to price the torch is perfact
"Priyanshu Tawniya, Bikaner",4.0 out of 5 stars,4.0•Wonderful,Reviewed in India on · 7 months ago,You can use 1.5 hours in single charge with full capacity
"MRIDUL  MADHAVAN, Kozhikode",5.0 out of 5 stars,5.0•Best in the market!,Reviewed in India on · 7 months ago,Good product. Bright light both torch and led
"Flipkart Customer, Bankura",5.0 out of 5 stars,5.0•Mind-blowing purchase,Reviewed in India on · 7 months ago,Very good product
"Shafi sherief, Namakkal",5.0 out of 5 stars,5.0•Excellent,Reviewed in India on · 8 months ago,Very useful while working in night shifts.. Battery life is long kasting mkre than four hours..
"Birju Mandal, Darbhanga Division",5.0 out of 5 stars,5.0•Fabulous!,Reviewed in India on · 8 months ago,Excellent product
"PURAN SINGH, New Delhi",5.0 out of 5 stars,5.0•Worth every penny,Reviewed in India on · 8 months ago,Good 👍👍
"Amarjeet Kumar, Samstipur",5.0 out of 5 stars,5.0•Super!,Reviewed in India on · 8 months ago,Good product
"Deepak Shah, Sitamarhi District",5.0 out of 5 stars,5.0•Awesome,Reviewed in India on · 8 months ago,Best.
"Sidramappa Bangargi, Kalaburgi",5.0 out of 5 stars,5.0•Terrific,Reviewed in India on · 8 months ago,Very good torch go for it
"aditya  kumar, Budaun",1.0 out of 5 stars,1.0•Utterly Disappointed,Reviewed in India on · 8 months ago,Battery back only 35 40 min after this the light turns very low
"Digvijay Shewale, Pune",3.0 out of 5 stars,3.0•Nice,Reviewed in India on · 8 months ago,Ok at this rate
"Rajesh kumar Rajeshkumar, Thiruvananthapuram",4.0 out of 5 stars,4.0•Wonderful,Reviewed in India on · 8 months ago,Good
"jagjit  singh, Jalandhar",4.0 out of 5 stars,4.0•Wonderful,Reviewed in India on · 8 months ago,"It is almost 2 years since i bought it, still well ,should consider"
"Vaishali Jain, Ooty",3.0 out of 5 stars,3.0•Decent product,Reviewed in India on Decent product,Product does not last long even if fully charged max 1 hour
"Mukhtar Ansari, Giridih District",1.0 out of 5 stars,1.0•Worthless,Reviewed in India on · 8 months ago,No battery backup poor quality ordinary china product
"Dibya darshan, Kanheipur",4.0 out of 5 stars,4.0•Delightful,Reviewed in India on · 8 months ago,Excellent
"LAKSHMI NARAYANAN  D, Unjampatti",4.0 out of 5 stars,4.0•Delightful,Reviewed in India on · 8 months ago,Useful for money
"KISHOR  Kumar, Gurugram",1.0 out of 5 stars,1.0•Utterly Disappointed,Reviewed in India on · 8 months ago,Battery Back Up only Max 30 to 45 mins.
"Flipkart Customer, Narasingapuram Vellore District",5.0 out of 5 stars,5.0•Terrific purchase,Reviewed in India on · 8 months ago,Quality best
"Flipkart Customer, Kallakkurichi District",4.0 out of 5 stars,4.0•Delightful,Reviewed in India on · 8 months ago,Worthy......
"Aqib  Ali, Bilaspur",5.0 out of 5 stars,5.0•Perfect product!,Reviewed in India on · 8 months ago,Nice 👍
"Sanjana Sanjana, Jeypur",5.0 out of 5 stars,5.0•Simply awesome,Reviewed in India on · 8 months ago,Super 👌🏻 👌🏻 👌🏻 👌🏻 👌🏻
"Annie Jose, Kottayam",4.0 out of 5 stars,4.0•Wonderful,Reviewed in India on · 8 months ago,Does the job
"shakil ahmed ahmed, Saran",5.0 out of 5 stars,5.0•Highly recommended,Reviewed in India on · 8 months ago,Good product
"Flipkart Customer, Chennai",5.0 out of 5 stars,5.0•Great product,Reviewed in India on · 8 months ago,sup
"K.sudheendra rao, Anantapur District",5.0 out of 5 stars,5.0•Fabulous!,Reviewed in India on · 8 months ago,Good product
"Ranjeet kumar Sharma, Siwan District",5.0 out of 5 stars,5.0•Terrific purchase,Reviewed in India on · 8 months ago,Good product 👍👍
"DHARMENDRA KUMAR CHAURASIA, Deoria",5.0 out of 5 stars,5.0•Terrific purchase,Reviewed in India on · 8 months ago,Very Nice Product
"KUMBAKARNAN V, Chennai",4.0 out of 5 stars,4.0•Good choice,Reviewed in India on · 8 months ago,Useful rechargeable light
"Saroj Naik, Boudh",1.0 out of 5 stars,1.0•Utterly Disappointed,Reviewed in India on · 8 months ago,Front light low
"Rajdip Chowdhary, Nadia District",5.0 out of 5 stars,5.0•Classy product,Reviewed in India on · 8 months ago,Nice product
"Meet  Kaur, Loni",4.0 out of 5 stars,4.0•Really Nice,Reviewed in India on · 8 months ago,V. Good
"Ramesh Chandra  Malla, Paradip",1.0 out of 5 stars,1.0•Expected a better product,Reviewed in India on · 8 months ago,Not long lasting product
"Swetaraj Prusty, Odagaon",1.0 out of 5 stars,1.0•Worthless,Reviewed in India on · 8 months ago,"Very pad product, Don't buy it. after 1-2 days light properly not working..."
"Prabu.j Prabu, Gummidipoondi",5.0 out of 5 stars,5.0•Fabulous!,Reviewed in India on · 8 months ago,Good
"Subrat Padhy, Bhubaneswar",5.0 out of 5 stars,5.0•Fabulous!,Reviewed in India on · 8 months ago,Good.
"Himani  Bisht negi, Shimla",5.0 out of 5 stars,5.0•Just wow!,Reviewed in India on · 8 months ago,Wow osm
"Shrey Raj, Ranchi",5.0 out of 5 stars,5.0•Excellent,Reviewed in India on · 8 months ago,Good Product
"Ashutosh Singh, Amarpur",4.0 out of 5 stars,4.0•Wonderful,Reviewed in India on · 8 months ago,Good battery backup time 3h
"Flipkart Customer, Karaikkudi",4.0 out of 5 stars,4.0•Delightful,Reviewed in India on · 9 months ago,Good night light 🕯️🚨🕯️
"Harsh, Sadaura",4.0 out of 5 stars,4.0•Pretty good,Reviewed in India on · 9 months ago,good
"madhan  kumar, Chennai",5.0 out of 5 stars,5.0•Perfect product!,Reviewed in India on · 9 months ago,Wow
"Subankar Debnath, Udaipur",4.0 out of 5 stars,4.0•Good choice,Reviewed in India on · 9 months ago,Nice product
"Flipkart Customer, Phulera",5.0 out of 5 stars,5.0•Classy product,Reviewed in India on · 9 months ago,Nice quality
"Hasina bee Hasina salim, Chennai",5.0 out of 5 stars,5.0•Excellent,Reviewed in India on · 9 months ago,Super 👍
"jobin john, Pala",3.0 out of 5 stars,3.0•Decent product,Reviewed in India on Decent product,Excellent
"Vinod Kumar, Gorakhpur",4.0 out of 5 stars,4.0•Good choice,Reviewed in India on · 9 months ago,Nice
"Flipkart Customer, Durgapur",5.0 out of 5 stars,5.0•Mind-blowing purchase,Reviewed in India on · 9 months ago,Very good product
"Shivendra  Singh, Renukoot",4.0 out of 5 stars,4.0•Value-for-money,Reviewed in India on · 9 months ago,Good product
"Flipkart Customer, Gobichettipalayam",5.0 out of 5 stars,5.0•Awesome,Reviewed in India on · 9 months ago,Good brightness looking beautiful
"Anand  Kumbhar, Sangli",4.0 out of 5 stars,4.0•Wonderful,Reviewed in India on · 9 months ago,Good Product 👍🏻
"Rudra Yadav, Aurangabad",3.0 out of 5 stars,3.0•Decent product,Reviewed in India on Decent product,"battery is very poor,"
"Flipkart Customer, Kozhikode",5.0 out of 5 stars,5.0•Wonderful,Reviewed in India on · 9 months ago,very good product TNX flipkart
Snigdha,5,5.0 out of 5 starsBest emergency light💡,"Excellent light from Eveready. It has beautiful look with great features- strong lights and great battery backup. It is very light weight, so easy to carry anywhere. Best light for emergency uses. Value for money 💯"
Koushik K.,4,4.0 out of 5 starsIndian Brand Quality You Can Trust,"I am really satisfied with the product. The light brightness is very good and perfect for emergency use during power cuts. The build quality and hand feel are also impressive.The charging indicator works properly, which is very useful.Best part is that it is an Indian brand with 6 months warranty, making it a much better and more reliable choice compared to many cheap Chinese products.Highly recommended if you want a budget-friendly rechargeable emergency light!"
Jaspreet kaur,5,5.0 out of 5 starsSuperbb Quality,"""Good brightness, long battery backup, and easy to use. A reliable emergency light and great value for money."""
RAJ K.,5,5.0 out of 5 starsValue for money,"Good product, bright light and battery backup is also good. The product has 6 months warranty as well."
Placeholder,3,3.0 out of 5 starsValue for money,"Not much Backup, but value for moneyInside the torch , there's much more space to accommodate more 18650 battery, but only have one , also if it's charging port support is usb type c then, It's good, but now it's usb type b ,it ok ok product , light is slowly diminishing over time"
Santosh K.,4,"4.0 out of 5 starsGood product, good brightness!🔆👍","Definitely a good product with good illumination. Looks good. Comes with only charging cable and a 6 months warranty card. Good torch for fields and villages. I’m not sure about the accurate weight, but although very light (could be 150-200gms approximately) it’s very big in size (almost 1ft) hence difficult to carry in pocket. Two modes in one switch makes it easy to use and switch modes. Since light weight, and average quality plastic, don’t think it’s durable and may break if dropped. But overall, that’s what you get for the mentioned price."
Asif Habib bhat,5,"5.0 out of 5 starsEasy to handle,light good, rechargeable,","Nice and recommended product using it from the last one year ,durable and good quality light lasts for about 1 hour then dims"
Sharanagata maiti,5,5.0 out of 5 starsPrice is reasonable.. product also perfect,Just received the product...fully satisfied...very light and easy to carry... thanks to amazon...
Thimmidi Rashmitha,4,4.0 out of 5 starsUse full product,Use full product
KENIL,4,4.0 out of 5 starsGOOD PURCHASE,Good & qulaity product as expected
Placeholder,4,4.0 out of 5 starsGood quality,Good as per brand
Aniket,3,3.0 out of 5 starsAverage Product - Poor Battery Backup of 1-1.5 Hours Only,"The lantern design and build quality are okay, but the battery backup is highly disappointing. The company claims a 4-hour backup, which is completely false. In reality, the battery barely lasts for 1 to 1.5 hours on a full charge. It is not completely useless, but the backup should have been much better. Giving it 3 stars only because of the poor battery performance."
Johnson,4,4.0 out of 5 starsNice,சிவப்பு கலர் எதிர்பார்த்தேன் பச்சை கலர் வந்தது.
Premoday Nayak,4,4.0 out of 5 starsGood,Yes
Ramkrishna Khadke,4,4.0 out of 5 starsVery good product,Very useful and effective
Placeholder,4,4.0 out of 5 starsLight Brightness is good..,Light Brightness is good..
NM,4,4.0 out of 5 starsValue for money,"Very light so can easily topple.Last for a good 2 hours after full charge.Good for small homes,camping etc."
Ashok V,3,3.0 out of 5 starsGood,Front light good front light not working
Prosenjit Basu,5,5.0 out of 5 starsHandy solution in the dire dark situation.,Serves the purpose.
Nirupam Nayak,5,5.0 out of 5 starsWorthy product,Genuine product
Vibhanshu Biswas,3,3.0 out of 5 starsGood enough for Low duration backup.,"Hardly you get 1hr backup with the Lantern, rest build quality is good, not stable enough due to improper weight distribution topples easily. light is bright enough during power cut. could have added more battery."
mukesh,4,4.0 out of 5 starsGood,"Good for emergency; ok quality, need more backup."
Roshan,4,4.0 out of 5 starsIt is good but it is plastic,It is a nice product ⭐⭐⭐⭐
Placeholder,4,4.0 out of 5 starsVery useful and good.,Very good.
𝕊𝕆𝕌𝔹ℍ𝔸𝔾𝕐𝔸 𝕂𝕌𝕄𝔸ℝ ℕ𝔸ℕ𝔻𝔸,5,5.0 out of 5 starsThankyou,Awesome thanks 🙏👍
Amazon Customer,3,"3.0 out of 5 starsworth the Price, but","worth the Price, but the battery Life Draining Low Day by Day"
zomuana,5,5.0 out of 5 starsWorking as Intended. Good for its price.,Working fine.
sandeep yadav,3,3.0 out of 5 starsok,just ok
Lokesh,3,3.0 out of 5 starsOk,Product is ok
sankara pandian,4,4.0 out of 5 starsLooking good,Looking goodFulla charge indicationI think 3 to hrs for full chargeThe lamp will burn for only one hour.Low battery backupTorch poweris superb ...and side light also
Viren,5,5.0 out of 5 starsNothing,Nice product as per price
tanuj,5,5.0 out of 5 starsWorth it,"Perfect for emergency situations, good backup and worth the money spent"
Suraj Shiv,5,5.0 out of 5 starsDoes the job,"Does it's job, good for a small to medium sized room."
Shahid,5,5.0 out of 5 starsOk-Ok product,The torch is good but battery is not so long lasting.
Raghu B R,3,3.0 out of 5 starsRechargeable led,It is only for house hold applications..
AC,5,5.0 out of 5 starsWorks well,Good strong beam of light in both modes. very lightweight.
Murugavelmuthu,4,4.0 out of 5 starsUsefull worth,Superp Brightness and focus an centre light for moving purpose good Brightness of side light for powercut situation
Fredi Roy,5,5.0 out of 5 starsEmergency lamp,Better than expected.
Harsh Patel,4,4.0 out of 5 starsIt does work,I purchased this for emergency light purpose and working fine- Proper brightness lasts for 1 hour then brightness reduces gradually- does not take much time to fully charge
Amazon Customer,5,5.0 out of 5 starsLed Brightness,Very nice Product. Close your eyes and purchase this product.
V,5,5.0 out of 5 starsBright and worth,Loved it. Bright light... With B type charger cable... Worth buying at this price.
Placeholder,5,5.0 out of 5 starsEveready CITYLITE torch,Almost 1.5 years passed this torch and till now it is working fine.
Souro,3,3.0 out of 5 starsBackup bohot Kam hai ..only 20-25 min getting full charge,Durability - 2 starBrightness - 4 starQuality - 5 star
VIVEK SHUKLA,5,5.0 out of 5 starsGood torch,It's a good torch
Sandip Rahate,5,5.0 out of 5 starsSuper,Very nice 👍👍
The colour of Flask I chose was not delivered Some other colour delivered,5,5.0 out of 5 starsEmergency torch,"Very good product at this rateChargeable ,  so no  headache of batteries changing .Should buy"
Alok,5,5.0 out of 5 starsBest quality,Very good torch
SS,5,5.0 out of 5 starsNice purchase🔦🚨,"Look wise, colour and performance of the emergency light is so good. Prefer to buy."
Priya wagh,4,4.0 out of 5 starsBest Torch,it is very good rechargeable battery and provides a bright light through the complete room with its horizontal light pattern… also can be used as a torch
Bed sheet which was ordered as per picture has not been received.  Some other colour and design with normal stuff received .  Not recommended.,5,5.0 out of 5 starsHighly recommend torch,Good product....front and side lights are quite helpful and could be used as per requirement
Sonam,5,5.0 out of 5 starsvery happy,very happpy
Selvaraj,5,5.0 out of 5 starsNeed option to choose colours for all products,I expected Red colour. But comes green. If more than one colour available please give us option to choose colour. Product is good thanks
SHAMANTH RAI,5,5.0 out of 5 starsValue for money,Great brightness
Mangesh,4,4.0 out of 5 starsAppropriate cost to features,"This torch cum lantern is fine. Works as expected. For this price range I do not expect anything more. I have following review. A few improvements may be considered.1. Provide a rough estimate of how long will it last on one full recharge.  It may be possible to estimate it though using the specs provided on product website.2. A battery indicator if deployed will be added advantage. Cost can increase fairly, that’s okay. However its presence might deplete the battery!3. Mention the dimensions of the product. It’s there inside the video but not anywhere on the product page. So prospective buyers, see this photo.4. The button is I guess a three-position switch. One side torch, middle off and other side lantern, so you have to push the switch a bit delicately, otherwise while switching off you end up turning on the other lamp. There’s no info on durability of the button.5. USB Charging cable is provided which is quite good.6. Very useful to keep it upright and then see the things inside your PC cabinet or such close areas which are usually not well illuminated. When you keep it upright both your hands are now free to do the intended work7. Appropriate cost to features. Useful product."
Ritu,4,4.0 out of 5 starsNice torch,This torch is nice...there is light brightness ok ok
rajni puria,4,4.0 out of 5 starsRecharge is not possible,It doesn't contain a plug for recharge
Charles Pritam Makhal,5,5.0 out of 5 starsAwesome.,Awesome just awesome.
Sushma KS,5,5.0 out of 5 starsWorth money and bright,I'm writing this review after using for 2 months. If it is fully charged the light is enough for hall and kitchen. Bright light. Thank you amazon.
Khushbu kachole,5,5.0 out of 5 starsValue for money,Very useful product
Placeholder,5,5.0 out of 5 starsGood product,"Good product, on-time delivery"
Vamshi,5,5.0 out of 5 starsNice,Worthy charging light
aparajita,5,5.0 out of 5 starsGood option for power cut.,"Chargeble, light weight, good for power cut if you don't have any other option."
Chandrakanth,4,4.0 out of 5 starsGood,Bright and good range >=100m . But fixed focus. Rarely used and found that light is becoming dim due to battery drain.
Venugopalan,4,4.0 out of 5 starsReceived the right product but in a different colour.,Received the same product but in a different colour than ordered.Accepting the same as the colour supplied is also ok for us.
Placeholder,4,4.0 out of 5 starsGood quality,Good quality and enough brightness let's see how many years it is coming
sharan R,5,5.0 out of 5 starsPower,This one is actually good and the intensity seems to be fair for the price hope the battery quality won't disappoint
Amazon customer,4,4.0 out of 5 starsLight is good,It is good quality  working good
Vikash kumar,2,2.0 out of 5 starsBattery not good,Battery not good not a long time.
Anbarasan,4,4.0 out of 5 starsAll is well,Best quality product 👍💖
Vijay Pandey,5,5.0 out of 5 starsGood,Very Good
Peufy,5,5.0 out of 5 stars.,Good nice product
Arun RP,4,4.0 out of 5 starsGood one,Good one
Pradeep E,5,5.0 out of 5 starsAffordable,"Delivered on time. Good product. Low coast, once fully charged, lasts upto 7 days!"
Toby Neuman,5,5.0 out of 5 starsSurprisingly good torch. Battery lasts a long time.,"Surprisingly good torch. Although the body is only plastic, the light is very bright and it works well. The torch is quite big, so it's good for big hands. It's also not round or black, so it cannot roll down and one can see it because of the colour. The battery lasts a long time."
Brainmania,4,"4.0 out of 5 starsGd product, brightness nt enough","Gud product, but brightness not as expected"
Prakash,4,4.0 out of 5 starsCan be used to light up deity asan during pooja,Good product. But battery last max 1 to 1.5 hour on constant usages as lamp. Using as torch may give longer battery life. But ok for my pooja room aasan.
Aravinth,4,4.0 out of 5 starsGood light,It is good
Dr. Alphin Martin George,3,3.0 out of 5 starsGot green colour instead of red,Colour not good
